id,org_name,event_name,event_description,event_start_date,event_end_date,days_of_week,start_time,end_time,more_info,fee,admission_price,site_location_name,event_photo,events_category,age_group_eligibility_tags,race_ethnicity_eligibility_tags,special_needs_eligibility_tags,sogi_eligibility_tags,language_eligibility_tags,site_address,site_phone,site_email,latitude,longitude,point,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at
40629_rpd,SF Rec Park,International Folk Dance,"Come    learn Folk Dances from around the world. Note that we are listed as a senior    class, but ALL AGES ARE WELCOME (18+)! We encourage all experience levels    from beginners to long-time dancers to join us. We learn a variety of dances:    circle, line, set, couples, trios - and more! Research shows that dance helps    maintain balance and brain health. Our Dance Circle is an ongoing class and    is a member of the Folk Dance Federation of Northern California. For more    information contact Barbara Duhl bduhl@hotmail.com.",2026/01/07 12:00:00 AM,2026/03/11 12:00:00 AM,W,10:45:00,12:15:00,sfrecpark.org/register,False,,HARVEY MILK CENTER FOR THE ARTS,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,50 Scott St,(415) 554-8742,,37.769499000001,-122.434623000002,POINT (-122.434623 37.769499),Haight Ashbury,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40938_rpd,SF Rec Park,Drop-in: Basketball,Play a  game of H-O-R-S-E or just improve your 3 point shot! All ages welcome during  our Open Basketball times!,2026/01/07 12:00:00 AM,2026/03/13 12:00:00 AM,"W,F",13:00:00,17:00:00,sfrecpark.org/register,False,,MOSCONE REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,1800 Chestnut St @ Buchanan St,(415) 292-2045,,37.801422000001,-122.433187500002,POINT (-122.4331875 37.801422),Marina,2.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40491_rpd,SF Rec Park,Drop-in: Senior Swim,"Drop-in times can include additional programs and the pool is shared and lanes may vary. For additional questions, please call the pool directly at 415-337-9085",2025/08/19 12:00:00 AM,2025/12/27 12:00:00 AM,Tue-Sat,08:45:00,12:45:00,sfrecpark.org/register,True,,COFFMAN SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,All Ages,,,,,1700 Visitacion Ave,(415) 337-9085,,37.713564605757,-122.415401051524,POINT (-122.415401052 37.713564606),Visitacion Valley,10.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41301_rpd,SF Rec Park,Swim Academy (Pilot Program),"Swim Academy is a new pilot program for first-time swimmers who have never taken a Level 1 swim class. Students will start in Level 1 and have the opportunity to progress through Level 3 as they develop their skills. To move to the next level, swimmers must successfully pass the required exit skills. Enrollment in the next level is only offered in the following session, and only to those who meet the exit criteria—no exceptions. If a child does not pass their current level, they will not continue in the Academy at this time.",2026/02/11 12:00:00 AM,2026/03/06 12:00:00 AM,"W,F",16:30:00,17:00:00,sfrecpark.org/register,True,,NORTH BEACH SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,651 Lombard St,(415) 391-0407,,37.802673000001,-122.412078000002,POINT (-122.412078 37.802673),North Beach,3.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
145449_sfpl,SF Public Library,Storytime: For Families Bilingual in English/Español,"Enjoy songs, rhymes, books and stories in Spanish and English. For children of all ages and their families.&nbsp;Playtime to follow storytime.…",2026/01/15 12:00:00 AM,2026/01/15 12:00:00 AM,,10:30:00,11:00:00,https://sfpl.org/events/2026/01/15/storytime-families-bilingual-englishespanol,False,,Excelsior,https://sfpl.org//sites/default/files/topics/StorytimeforFamilies.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,4400 Mission Street,415-355-2868,excmgr@sfpl.org,37.727028000001,-122.433246000002,POINT (-122.433246 37.727028),Outer Mission,11.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
132897_sfpl,SF Public Library,Storytime: For Babies,"Songs, rhymes and books for infants and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…",2026/01/08 12:00:00 AM,2026/01/08 12:00:00 AM,,10:15:00,10:45:00,https://sfpl.org/events/2026/01/08/storytime-babies-0,False,,Presidio,https://sfpl.org//sites/default/files/topics/StorytimeforBabies.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,3150 Sacramento Street,415-355-2880,premgr@sfpl.org,37.788822000001,-122.444865000002,POINT (-122.444865 37.788822),Pacific Heights,2.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
133710_sfpl,SF Public Library,Storytime: For Babies,Space limited. Tickets available on a first come basis at the door to the playground starting at 12:00pm. Playtime to follow storytime.&nbsp;,2025/12/24 12:00:00 AM,2025/12/24 12:00:00 AM,,12:00:00,12:30:00,https://sfpl.org/events/2025/12/24/storytime-babies-2,False,,Bernal Heights,https://sfpl.org//sites/default/files/topics/StorytimeforBabies.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,500 Cortland Avenue,415-355-2810,bhemgr@sfpl.org,37.738917000001,-122.416168500002,POINT (-122.4161685 37.738917),Bernal Heights,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
112079_sfpl,SF Public Library,Storytime: For Babies,"Songs, rhymes and books for infants and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…",2025/12/22 12:00:00 AM,2025/12/22 12:00:00 AM,,10:30:00,11:00:00,https://sfpl.org/events/2025/12/22/storytime-babies-1,False,,Sunset,https://sfpl.org//sites/default/files/topics/StorytimeforBabies.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,1305 18th Avenue,415-355-2808,sunmgr@sfpl.org,37.763370000001,-122.476257000002,POINT (-122.476257 37.76337),Inner Sunset,7.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41173_rpd,SF Rec Park,"Woodworking: Turning Spindles, Boxes, and Bowls!","Whether    you're new to turning or have some experience, in this NEW 9-session,    4-person turning class with artist Cindy Navarro, you'll have the chance to    push your skills farther. We'll move from spindles to boxes to bowls,    exploring a range of woods hard and soft, and a range of scales. Standard    materials included. Prerequisites: None.",2026/01/15 12:00:00 AM,2026/03/12 12:00:00 AM,Th,13:00:00,16:00:00,sfrecpark.org/register,True,,RANDALL MUSEUM,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Teens; TAY,,,,,199 Museum Way,(415) 554-9600,,37.764432000001,-122.438160000002,POINT (-122.43816 37.764432),Castro/Upper Market,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
39715_rpd,SF Rec Park,Level 3,"This class builds on the skills learned in Levels 1 and 2. Participants learn to swim the front crawl and elementary backstroke at rudimentary proficiency levels and are introduced to the scissors and dolphin kicks. Participants learn the survival float and increase the time duration for treading water. Participants also learn the rules for headfirst entries and begin to learn to enter the water headfirst from a seated position at poolside (if the water is 9 feet deep or deeper). On successful completion of Level 3, participants have achieved basic water competency in a pool environment. Prerequisite: Successful completion of Level 2. Children must be 48 to participate.  Registration is limited to one swim class per participant.",2025/11/19 12:00:00 AM,2025/12/19 12:00:00 AM,"W,F",15:45:00,16:15:00,sfrecpark.org/register,True,,NORTH BEACH SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,651 Lombard St,(415) 391-0407,,37.802673000001,-122.412078000002,POINT (-122.412078 37.802673),North Beach,3.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
132511_sfpl,SF Public Library,Activity: Chess Club,Practice playing chess in a casual environment. No formal instruction provided.,2025/12/28 12:00:00 AM,2025/12/28 12:00:00 AM,,14:00:00,16:00:00,https://sfpl.org/events/2025/12/28/activity-chess-club,False,,Ortega,https://sfpl.org//sites/default/files/2025-11/25661.png,Library Events,Families with children below 18 years old,,,,,3223 Ortega Street,415-355-5700,ortmgr@sfpl.org,37.751004000001,-122.498275500002,POINT (-122.4982755 37.751004),Sunset/Parkside,4.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
145441_sfpl,SF Public Library,Workshop: Pre-Algebra and Basic Algebra,"Join Lowell High School's ENGAGE Math Readiness program to build essential math skills and explore algebra in a fun, supportive environment led by…",2026/01/10 12:00:00 AM,2026/01/10 12:00:00 AM,,16:00:00,17:00:00,https://sfpl.org/events/2026/01/10/workshop-pre-algebra-and-basic-algebra,False,,Visitacion Valley,https://sfpl.org//sites/default/files/2025-12/26190.png,Library Events,Children/Pre-Teens (Ages 5-13),,,,,201 Leland Avenue,415-355-2848,vvamgr@sfpl.org,37.712520000001,-122.407780500002,POINT (-122.4077805 37.71252),Visitacion Valley,10.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
10013251_sfdec,,"Music &#038; Movement /Música y movimiento (Playgroup, Spanish and English)","Music &amp; Movement / Música y movimiento Join us for a fun and engaging group where caregivers learn how to play with their children in ways that support key developmental stages and milestones. Through hands-on activities, guided play, and expert tips, you&#8217;ll discover how everyday moments can become powerful opportunities for learning and connection. Perfect for parents and caregivers of young children looking to build skills, confidence, and joyful bonds. Únase a nosotros en un grupo divertido y atractivo en el que los cuidadores aprenden a jugar con sus hijos de formas que favorecen las etapas y los hitos clave del desarrollo. A través de actividades prácticas, juegos guiados y consejos de expertos, descubrirá cómo los momentos cotidianos pueden convertirse en poderosas oportunidades para el aprendizaje y la conexión. Perfecto para padres y cuidadores de niños pequeños que desean desarrollar habilidades, confianza y vínculos afectivos.  Playgroup for 18-36 months / Grupo de juego para niños de 18 a 36 meses Dates: Thursday / Fechas: jueves Time: 3 – 4:30 pm / Hora: 3:00 p. m. – 4:30 p. m. Location: 37 Grove St, SF 94102 Contact person/ Persona de contacto: Francisco Ferrer, (415)644-0504X2331, fferrer@compass-sf.org Language: Spanish and Englsih / Idioma: español + inglés",2026/01/15 12:00:00 AM,2026/01/15 12:00:00 AM,,15:00:00,16:30:00,https://sfdec.org/event/music-movement-musica-y-movimiento-playgroup-spanish-and-english/2026-01-15/,,,37 Grove Street,,Events for Ages 0-5,,,,Men,Spanish,37 Grove Street,,,37.778616000001,-122.415970500002,POINT (-122.4159705 37.778616),Tenderloin,6.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
39504_rpd,SF Rec Park,Aquatics - Preschool Swim,"This level continues to focus on building more comfort and enjoyment in the water using songs, games and play. While introducing more structured play in the areas of bobbing, breath control, floating, gliding and kicking on front and back, in addition to arm rotations and other elementary skills. Children ages 3 and under are required to wear swim diapers while in the pool. The ratio is 1 adult per child.",2025/11/01 12:00:00 AM,2025/12/20 12:00:00 AM,Sa,09:00:00,09:30:00,sfrecpark.org/register,True,,BALBOA SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Toddlers; Children,,,,,51 Havelock Ave,(415) 337-4701,,37.726730858996,-122.442626256383,POINT (-122.442626256 37.726730859),Outer Mission,11.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
39190_rpd,SF Rec Park,After School Program - Bernal Heights Wait List,"**You are adding to the wait list only**The After School program is currently full. You are adding to the wait list for the 2025-26 school year. If a spot opens up and we are able to offer you a spot, we will reach out. This afterschool program only pick up participants from Paul Revere.Our after school program is an experience that provides a safe and    nurturing environment for youth in grades K-5 to develop life long recreation    and leisure skills. Participants will receive homework assistance, be exposed to an    environment that will promote literacy, encourage communication and    empowerment skills while providing recreation activities that include sports,    group games, arts and culture, community exploration and seasonal special    events. All staff and volunteers receive background checks and are trained in    safety skills. Start times may vary based on the school release time. The fee    for the school year is $1,080. Parents will have the option to pay the entire    fee upon registration. Payment plans are available. $270 is due upon registration    and on the first day of October, January and March of the school year.",2025/08/18 12:00:00 AM,2026/06/03 12:00:00 AM,M-F,14:00:00,18:00:00,sfrecpark.org/register,False,,BERNAL HEIGHTS REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,,,500 Moultrie,(415) 695-5007,,37.738370225465,-122.415895654308,POINT (-122.415895654 37.738370225),Bernal Heights,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41081_rpd,SF Rec Park,Level 2,This class builds on the basic aquatic skills and water safety skills and concepts learned in level 1. Participants begin to perform skills at a slightly more advanced level and begin gaining rudimentary propulsive skills on both the front and the back. This level marks the beginning of independent aquatic locomotion skills. Prerequisite- Completion of Level 1. Children must be 48 to participate. Registration is limited to one swim class per participant.,2026/01/10 12:00:00 AM,2026/03/07 12:00:00 AM,Sa,11:15:00,11:45:00,sfrecpark.org/register,True,,HAMILTON SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,1900 Geary Blvd,(415) 292-2008,,37.784394000001,-122.435082000002,POINT (-122.435082 37.784394),Japantown,5.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40047_rpd,SF Rec Park,After School Program - Margaret Hayward,"* This school serves Rosa Parks Elem**Our after school program is an experience that provides a safe and    nurturing environment for youth in grades K-5 to develop life long recreation    and leisure skills. Participants will receive homework assistance, be exposed to an    environment that will promote literacy, encourage communication and    empowerment skills while providing recreation activities that include sports,    group games, arts and culture, community exploration and seasonal special    events. All staff and volunteers receive background checks and are trained in    safety skills. Start times may vary based on the school release time. The fee    for the school year is $1080. Parents will have the option to pay the entire fee upon registration. Payment plans are available. $270.00 is due upon registration and on the first day of October, January and March of the school year.",2025/08/18 12:00:00 AM,2026/06/03 12:00:00 AM,M-F,14:00:00,18:00:00,sfrecpark.org/register,True,,MARGARET HAYWARD PLGD,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,,,1016 Laguna St,(415) 831-2700,,37.780875000001,-122.425479000002,POINT (-122.425479 37.780875),Western Addition,5.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40856_rpd,SF Rec Park,Kayaking at Lake Merced,"Discover the serene beauty of San Francisco’s waterways with a self-guided kayaking experience at either Lake Merced or China Basin. Paddle at your own pace as you explore the lake’s tranquil waters, diverse wildlife, and natural habitats—an ideal way to connect with nature and enjoy a refreshing outdoor adventure right in the city. Enrollment includes the rental of a tandem (two-person) kayak and covers up to two participants. Personal flotation devices are provided for all participants. Children 12 and under must be accompanied by an adult in the kayak. All participants must sign a release waiver on the day of their session. Instructional safety videos must be viewed prior to paddling; a link to the videos and waiver will be emailed the week before your scheduled time. Registered participants under the age of 12 must be accompanied on the water by a registered parent or guardian. Expect to get wet—please bring a towel and a change of clothes.",2026/02/07 12:00:00 AM,2026/02/07 12:00:00 AM,Sa,10:45:00,11:45:00,sfrecpark.org/register,True,,LAKE MERCED BOATHOUSE,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,Skyline Blvd & Harding Rd,(415) 831-2700,,37.726650000001,-122.502514500002,POINT (-122.5025145 37.72665),Lakeshore,7.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
